2025-09-30 13:01:30,0,"['book-000655', 'book-000663', 'book-000820', 'book-000665', 'book-001258']",book-001127,0,0
2025-09-30 13:01:30,1,"['book-001190', 'book-001179', 'book-000484', 'book-000336', 'book-000485']",book-001179,0,1
2025-09-30 13:01:30,2,"['book-001215', 'book-001220', 'book-001260', 'book-001221', 'book-001209']",book-001220,0,2
2025-09-30 13:01:30,3,"['book-001096', 'book-000150', 'book-001101', 'book-000729', 'book-000174']",book-001096,1,3
2025-09-30 13:01:30,4,"['book-000912', 'book-000911', 'book-000239', 'book-000915', 'book-000918']",book-000912,2,4
2025-09-30 13:01:30,5,"['book-000601', 'book-001011', 'book-001003', 'book-001262', 'book-000545']",book-001011,2,5
2025-09-30 13:01:30,6,"['book-001234', 'book-000542', 'book-001147', 'book-001241', 'book-001134']",book-001234,3,6
2025-09-30 13:01:30,7,"['book-000461', 'book-000542', 'book-000460', 'book-000413', 'book-001147']",book-001178,3,6
2025-09-30 13:01:30,8,"['book-000471', 'book-000604', 'book-000217', 'book-001171', 'book-000563']",book-000471,4,7
2025-09-30 13:01:30,9,"['book-000494', 'book-000669', 'book-000672', 'book-000378', 'book-000495']",book-000668,4,7
